veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,severity,frequincy,pure_premium
540.0,0.84,0,0,0.0,HBACK,4,F,C,4,0.0,0.0,0.0
1280.0,0.83,0,0,0.0,SEDAN,3,F,C,6,0.0,0.0,0.0
730.0,0.83,0,0,0.0,SEDAN,4,F,A,6,0.0,0.0,0.0
1430.0,0.17,0,0,0.0,SEDAN,3,F,C,3,0.0,0.0,0.0
2050.0,0.6,0,0,0.0,HBACK,3,M,C,3,0.0,0.0,0.0
540.0,0.84,0,0,0.0,SEDAN,4,F,B,5,0.0,0.0,0.0
1790.0,0.84,0,0,0.0,HBACK,2,F,B,4,0.0,0.0,0.0
1070.0,0.84,0,0,0.0,SEDAN,4,F,C,4,0.0,0.0,0.0
1040.0,0.84,0,0,0.0,HBACK,2,M,C,4,0.0,0.0,0.0
4040.0,0.83,0,0,0.0,STNWG,2,F,C,4,0.0,0.0,0.0
1850.0,0.17,0,0,0.0,SEDAN,2,F,A,5,0.0,0.0,0.0
1450.0,0.47,0,0,0.0,TRUCK,4,M,B,3,0.0,0.0,0.0
1570.0,0.84,0,0,0.0,HBACK,2,F,A,3,0.0,0.0,0.0
430.0,0.83,0,0,0.0,HBACK,4,F,C,4,0.0,0.0,0.0
2050.0,0.84,0,0,0.0,STNWG,3,M,D,5,0.0,0.0,0.0
2650.0,0.31,0,0,0.0,SEDAN,1,M,A,6,0.0,0.0,0.0
2070.0,0.41,0,0,0.0,SEDAN,2,F,E,4,0.0,0.0,0.0
2640.0,0.84,0,0,0.0,TRUCK,3,F,B,4,0.0,0.0,0.0
2800.0,0.5,1,1,511.81999969,STNWG,2,F,E,4,512.0,2.01,1027.0
1900.0,0.17,0,0,0.0,SEDAN,2,F,A,4,0.0,0.0,0.0
590.0,0.16,0,0,0.0,SEDAN,4,M,C,4,0.0,0.0,0.0
1890.0,0.5,0,0,0.0,PANVN,1,F,B,3,0.0,0.0,0.0
1670.0,0.83,0,0,0.0,STNWG,4,F,D,5,0.0,0.0,0.0
1460.0,0.83,0,0,0.0,PANVN,3,M,B,5,0.0,0.0,0.0
1360.0,0.83,0,0,0.0,HBACK,3,F,A,5,0.0,0.0,0.0
1930.0,0.21,1,1,200.0,PANVN,1,M,D,6,200.0,4.87,974.0
1210.0,0.84,0,0,0.0,UTE,4,F,E,4,0.0,0.0,0.0
390.0,0.84,0,0,0.0,SEDAN,4,F,B,3,0.0,0.0,0.0
2050.0,1.0,0,0,0.0,SEDAN,1,F,D,5,0.0,0.0,0.0
1360.0,0.11,0,0,0.0,HBACK,1,M,D,4,0.0,0.0,0.0
960.0,0.83,1,2,1713.1999984,UTE,4,M,E,5,857.0,2.4,2058.0
430.0,0.1,0,0,0.0,COUPE,4,F,A,5,0.0,0.0,0.0
2590.0,0.88,0,0,0.0,SEDAN,1,F,E,6,0.0,0.0,0.0
370.0,0.83,0,0,0.0,HBACK,4,F,A,5,0.0,0.0,0.0
2320.0,0.48,0,0,0.0,SEDAN,1,F,B,5,0.0,0.0,0.0
720.0,0.83,0,0,0.0,SEDAN,4,F,D,6,0.0,0.0,0.0
820.0,0.0,0,0,0.0,SEDAN,4,F,C,3,0.0,0.0,0.0
3960.0,0.69,0,0,0.0,UTE,1,M,D,3,0.0,0.0,0.0
730.0,0.17,0,0,0.0,HBACK,4,F,C,3,0.0,0.0,0.0
1380.0,0.83,0,0,0.0,HBACK,2,F,B,6,0.0,0.0,0.0
1210.0,0.64,0,0,0.0,HBACK,3,F,C,2,0.0,0.0,0.0
1960.0,0.17,0,0,0.0,SEDAN,3,F,C,4,0.0,0.0,0.0
430.0,0.23,0,0,0.0,HBACK,4,M,C,3,0.0,0.0,0.0
710.0,0.84,0,0,0.0,SEDAN,4,F,A,6,0.0,0.0,0.0
390.0,0.83,0,0,0.0,PANVN,4,M,D,3,0.0,0.0,0.0
1860.0,0.83,0,0,0.0,STNWG,3,M,A,5,0.0,0.0,0.0
390.0,0.84,0,0,0.0,SEDAN,4,F,B,2,0.0,0.0,0.0
2240.0,0.84,0,0,0.0,STNWG,3,F,C,3,0.0,0.0,0.0
700.0,0.56,0,0,0.0,STNWG,4,M,D,3,0.0,0.0,0.0
1460.0,0.35,1,1,19041.359985,COUPE,4,M,E,4,19041.0,2.85,54335.0
4460.0,0.83,0,0,0.0,STNWG,2,F,E,3,0.0,0.0,0.0
1190.0,0.83,0,0,0.0,SEDAN,3,M,B,3,0.0,0.0,0.0
1710.0,0.81,0,0,0.0,SEDAN,2,M,F,4,0.0,0.0,0.0
1630.0,0.84,0,0,0.0,SEDAN,2,F,C,6,0.0,0.0,0.0
2099.0,0.95,0,0,0.0,HBACK,1,F,B,6,0.0,0.0,0.0
1740.0,0.84,0,0,0.0,HBACK,2,M,C,6,0.0,0.0,0.0
1210.0,0.16,0,0,0.0,SEDAN,4,F,A,3,0.0,0.0,0.0
1920.0,0.57,0,0,0.0,STNWG,4,F,A,4,0.0,0.0,0.0
1510.0,0.84,0,0,0.0,STNWG,4,M,C,4,0.0,0.0,0.0
2330.0,0.83,0,0,0.0,SEDAN,2,M,B,6,0.0,0.0,0.0
1260.0,0.8,0,0,0.0,SEDAN,3,F,B,3,0.0,0.0,0.0
1360.0,1.0,0,0,0.0,HBACK,2,F,E,2,0.0,0.0,0.0
2940.0,0.83,0,0,0.0,STNWG,3,M,E,5,0.0,0.0,0.0
1810.0,0.83,0,0,0.0,SEDAN,3,M,C,4,0.0,0.0,0.0
730.0,0.83,0,0,0.0,SEDAN,4,F,B,3,0.0,0.0,0.0
2420.0,0.12,0,0,0.0,STNWG,3,M,D,3,0.0,0.0,0.0
820.0,0.83,0,0,0.0,HBACK,4,M,C,5,0.0,0.0,0.0
720.0,0.83,0,0,0.0,HBACK,4,M,C,4,0.0,0.0,0.0
1240.0,0.37,0,0,0.0,SEDAN,3,F,C,5,0.0,0.0,0.0
6050.0,0.84,0,0,0.0,STNWG,1,M,A,6,0.0,0.0,0.0
3660.0,0.34,0,0,0.0,STNWG,2,F,D,2,0.0,0.0,0.0
5590.0,0.56,0,0,0.0,STNWG,1,M,C,1,0.0,0.0,0.0
1870.0,0.83,1,1,2917.5,SEDAN,2,F,C,5,2918.0,1.2,3505.0
1620.0,0.83,0,0,0.0,HDTOP,3,M,C,5,0.0,0.0,0.0
990.0,0.05,0,0,0.0,HBACK,2,F,C,3,0.0,0.0,0.0
1370.0,0.5,0,0,0.0,HBACK,1,F,B,2,0.0,0.0,0.0
1950.0,0.92,0,0,0.0,STNWG,4,M,A,3,0.0,0.0,0.0
1440.0,0.83,0,0,0.0,UTE,4,F,D,5,0.0,0.0,0.0
1920.0,0.57,1,1,5551.0,HBACK,2,F,C,1,5551.0,1.76,9748.0
1490.0,0.44,0,0,0.0,STNWG,4,M,D,3,0.0,0.0,0.0
440.0,0.83,0,0,0.0,STNWG,4,F,C,3,0.0,0.0,0.0
2200.0,0.83,0,0,0.0,STNWG,3,F,D,3,0.0,0.0,0.0
1230.0,0.83,0,0,0.0,HBACK,3,F,C,3,0.0,0.0,0.0
710.0,0.5,0,0,0.0,SEDAN,4,F,A,3,0.0,0.0,0.0
800.0,0.68,0,0,0.0,HBACK,3,F,A,2,0.0,0.0,0.0
3790.0,0.83,1,1,364.67999983,STNWG,2,M,C,4,365.0,1.21,440.0
2810.0,0.83,0,0,0.0,SEDAN,1,M,A,4,0.0,0.0,0.0
840.0,0.83,0,0,0.0,SEDAN,3,F,F,2,0.0,0.0,0.0
900.0,0.56,0,0,0.0,UTE,4,F,B,3,0.0,0.0,0.0
1770.0,0.84,0,0,0.0,HDTOP,3,F,A,2,0.0,0.0,0.0
720.0,0.83,0,0,0.0,HBACK,4,M,E,5,0.0,0.0,0.0
1380.0,0.83,0,0,0.0,HBACK,2,F,C,4,0.0,0.0,0.0
2550.0,0.16,0,0,0.0,STNWG,3,M,B,3,0.0,0.0,0.0
2040.0,0.84,0,0,0.0,SEDAN,2,F,E,6,0.0,0.0,0.0
1940.0,0.51,0,0,0.0,STNWG,4,F,F,2,0.0,0.0,0.0
2550.0,1.0,0,0,0.0,STNWG,3,F,C,5,0.0,0.0,0.0
3650.0,0.3,0,0,0.0,STNWG,2,M,A,1,0.0,0.0,0.0
660.0,0.84,0,0,0.0,HBACK,4,F,C,3,0.0,0.0,0.0
1220.0,0.84,0,0,0.0,STNWG,4,M,C,3,0.0,0.0,0.0
3040.0,0.19,0,0,0.0,STNWG,3,M,A,3,0.0,0.0,0.0
450.0,0.84,0,0,0.0,HBACK,4,M,C,5,0.0,0.0,0.0
2500.0,0.84,0,0,0.0,STNWG,3,M,C,4,0.0,0.0,0.0
1890.0,0.39,0,0,0.0,HBACK,1,M,C,6,0.0,0.0,0.0
1670.0,0.46,0,0,0.0,HDTOP,4,M,F,3,0.0,0.0,0.0
2610.0,0.5,0,0,0.0,MCARA,4,M,D,4,0.0,0.0,0.0
1280.0,0.84,1,1,200.0,SEDAN,3,M,A,6,200.0,1.2,240.0
1290.0,0.84,0,0,0.0,SEDAN,3,M,C,6,0.0,0.0,0.0
1670.0,0.83,0,0,0.0,HDTOP,4,F,D,1,0.0,0.0,0.0
1880.0,0.83,0,0,0.0,SEDAN,2,F,A,4,0.0,0.0,0.0
990.0,0.8,0,0,0.0,HDTOP,4,F,C,2,0.0,0.0,0.0
2790.0,0.83,0,0,0.0,COUPE,2,M,C,2,0.0,0.0,0.0
930.0,0.83,0,0,0.0,HBACK,4,F,C,3,0.0,0.0,0.0
730.0,0.83,0,0,0.0,SEDAN,4,F,C,4,0.0,0.0,0.0
1280.0,0.17,0,0,0.0,HBACK,4,M,B,3,0.0,0.0,0.0
400.0,0.17,0,0,0.0,UTE,4,M,A,1,0.0,0.0,0.0
2490.0,0.17,0,0,0.0,STNWG,4,F,A,3,0.0,0.0,0.0
1430.0,0.57,0,0,0.0,STNWG,3,F,A,4,0.0,0.0,0.0
700.0,0.29,0,0,0.0,STNWG,4,F,B,3,0.0,0.0,0.0
3740.0,0.62,0,0,0.0,UTE,1,M,C,3,0.0,0.0,0.0
4730.0,0.83,0,0,0.0,STNWG,1,F,B,3,0.0,0.0,0.0
1570.0,0.83,0,0,0.0,HBACK,2,M,A,2,0.0,0.0,0.0
1610.0,0.83,0,0,0.0,STNWG,3,F,D,5,0.0,0.0,0.0
2490.0,0.17,1,1,349.25,STNWG,4,M,A,5,349.0,5.89,2057.0
2350.0,0.82,0,0,0.0,STNWG,2,F,C,4,0.0,0.0,0.0
2680.0,0.12,0,0,0.0,STNWG,1,M,C,3,0.0,0.0,0.0
1890.0,0.8,0,0,0.0,SEDAN,2,F,A,1,0.0,0.0,0.0
2500.0,0.83,0,0,0.0,STNWG,3,M,A,2,0.0,0.0,0.0
1730.0,0.83,0,0,0.0,SEDAN,2,F,D,6,0.0,0.0,0.0
1300.0,0.57,0,0,0.0,HBACK,2,M,C,2,0.0,0.0,0.0
1150.0,0.83,0,0,0.0,SEDAN,3,F,C,1,0.0,0.0,0.0
840.0,0.06,0,0,0.0,SEDAN,3,M,B,2,0.0,0.0,0.0
2830.0,0.84,0,0,0.0,STNWG,1,M,C,3,0.0,0.0,0.0
3680.0,0.12,0,0,0.0,STNWG,2,M,D,4,0.0,0.0,0.0
660.0,0.83,0,0,0.0,HBACK,4,M,C,5,0.0,0.0,0.0
2060.0,0.57,0,0,0.0,SEDAN,2,F,B,5,0.0,0.0,0.0
1370.0,0.88,0,0,0.0,HBACK,2,F,C,1,0.0,0.0,0.0
750.0,0.16,0,0,0.0,SEDAN,4,F,B,4,0.0,0.0,0.0
970.0,0.2,0,0,0.0,SEDAN,3,M,C,5,0.0,0.0,0.0
3190.0,0.17,0,0,0.0,STNWG,2,M,A,2,0.0,0.0,0.0
430.0,0.75,0,0,0.0,HBACK,4,M,D,4,0.0,0.0,0.0
870.0,0.79,0,0,0.0,SEDAN,3,M,B,1,0.0,0.0,0.0
1410.0,1.0,0,0,0.0,SEDAN,2,M,A,2,0.0,0.0,0.0
1280.0,0.84,0,0,0.0,HBACK,2,F,C,6,0.0,0.0,0.0
930.0,0.84,0,0,0.0,HBACK,3,M,C,6,0.0,0.0,0.0
1770.0,0.83,0,0,0.0,HDTOP,3,M,F,4,0.0,0.0,0.0
1690.0,0.16,0,0,0.0,STNWG,3,M,C,2,0.0,0.0,0.0
2680.0,0.83,0,0,0.0,STNWG,3,M,F,5,0.0,0.0,0.0
2999.0,0.96,0,0,0.0,STNWG,1,F,A,5,0.0,0.0,0.0
1650.0,0.84,0,0,0.0,HBACK,3,F,C,3,0.0,0.0,0.0
6940.0,0.16,0,0,0.0,SEDAN,4,M,A,4,0.0,0.0,0.0
930.0,0.84,0,0,0.0,HBACK,3,F,C,1,0.0,0.0,0.0
540.0,0.5,0,0,0.0,SEDAN,4,F,D,3,0.0,0.0,0.0
1370.0,0.83,0,0,0.0,SEDAN,3,F,A,6,0.0,0.0,0.0
1790.0,0.84,0,0,0.0,STNWG,2,F,A,3,0.0,0.0,0.0
1700.0,0.44,0,0,0.0,HBACK,1,M,B,4,0.0,0.0,0.0
650.0,0.84,0,0,0.0,SEDAN,4,M,E,4,0.0,0.0,0.0
790.0,0.83,0,0,0.0,SEDAN,3,F,D,3,0.0,0.0,0.0
1270.0,0.16,0,0,0.0,HBACK,3,F,B,3,0.0,0.0,0.0
4710.0,0.25,0,0,0.0,STNWG,1,M,C,4,0.0,0.0,0.0
2210.0,0.05,0,0,0.0,SEDAN,1,F,A,4,0.0,0.0,0.0
1380.0,0.83,0,0,0.0,HBACK,2,F,A,2,0.0,0.0,0.0
1870.0,0.17,0,0,0.0,HBACK,3,F,C,3,0.0,0.0,0.0
1820.0,0.84,0,0,0.0,STNWG,4,F,B,2,0.0,0.0,0.0
2850.0,0.8,0,0,0.0,TRUCK,3,M,F,2,0.0,0.0,0.0
3580.0,0.84,1,1,471.11999989,STNWG,2,F,E,5,471.0,1.2,564.0
1490.0,0.16,0,0,0.0,SEDAN,3,M,C,3,0.0,0.0,0.0
800.0,0.83,0,0,0.0,HBACK,3,F,C,4,0.0,0.0,0.0
2230.0,0.17,0,0,0.0,STNWG,4,M,C,2,0.0,0.0,0.0
1310.0,0.83,0,0,0.0,HBACK,1,F,B,3,0.0,0.0,0.0
600.0,0.83,0,0,0.0,PANVN,4,F,A,6,0.0,0.0,0.0
2130.0,0.49,0,0,0.0,STNWG,3,M,D,2,0.0,0.0,0.0
1220.0,0.83,0,0,0.0,HBACK,3,F,E,4,0.0,0.0,0.0
770.0,0.83,0,0,0.0,HBACK,3,F,B,1,0.0,0.0,0.0
2020.0,0.83,0,0,0.0,HDTOP,3,M,C,4,0.0,0.0,0.0
660.0,0.21,0,0,0.0,SEDAN,4,M,C,6,0.0,0.0,0.0
970.0,0.88,0,0,0.0,SEDAN,3,F,F,1,0.0,0.0,0.0
4190.0,0.83,0,0,0.0,HDTOP,2,F,F,1,0.0,0.0,0.0
2140.0,0.5,0,0,0.0,TRUCK,2,M,C,3,0.0,0.0,0.0
1920.0,0.17,0,0,0.0,HDTOP,3,M,D,4,0.0,0.0,0.0
680.0,0.17,0,0,0.0,SEDAN,4,F,B,1,0.0,0.0,0.0
480.0,0.83,0,0,0.0,HBACK,4,F,A,2,0.0,0.0,0.0
1090.0,0.17,0,0,0.0,HBACK,3,F,B,1,0.0,0.0,0.0
1010.0,0.12,0,0,0.0,HBACK,3,F,B,5,0.0,0.0,0.0
990.0,0.17,0,0,0.0,HBACK,3,M,A,6,0.0,0.0,0.0
4380.0,0.56,0,0,0.0,TRUCK,1,M,A,4,0.0,0.0,0.0
4700.0,0.32,1,1,1231.6599998,STNWG,1,F,C,2,1232.0,3.1,3812.0
1980.0,0.21,0,0,0.0,STNWG,4,M,F,2,0.0,0.0,0.0
840.0,0.19,0,0,0.0,SEDAN,4,F,C,1,0.0,0.0,0.0
6300.0,0.83,0,0,0.0,SEDAN,3,M,A,6,0.0,0.0,0.0
790.0,0.57,1,1,350.28999996,COUPE,4,F,A,4,350.0,1.76,615.0
1240.0,0.83,0,0,0.0,UTE,4,M,E,2,0.0,0.0,0.0
1190.0,0.83,0,0,0.0,SEDAN,3,F,A,4,0.0,0.0,0.0
1920.0,0.08,0,0,0.0,SEDAN,2,F,C,1,0.0,0.0,0.0
1520.0,0.17,0,0,0.0,STNWG,3,M,A,5,0.0,0.0,0.0
1420.0,0.83,0,0,0.0,SEDAN,3,F,C,6,0.0,0.0,0.0
1200.0,0.83,0,0,0.0,SEDAN,3,M,A,3,0.0,0.0,0.0
2630.0,0.83,0,0,0.0,STNWG,4,F,A,4,0.0,0.0,0.0
1410.0,0.08,0,0,0.0,HBACK,2,M,C,4,0.0,0.0,0.0
1300.0,0.23,0,0,0.0,HBACK,2,F,C,6,0.0,0.0,0.0
1800.0,0.44,0,0,0.0,UTE,3,M,C,2,0.0,0.0,0.0
1240.0,0.83,0,0,0.0,SEDAN,3,F,A,3,0.0,0.0,0.0
1600.0,0.84,0,0,0.0,SEDAN,3,F,D,2,0.0,0.0,0.0
220.0,0.79,0,0,0.0,UTE,4,M,B,4,0.0,0.0,0.0
1740.0,0.16,1,1,353.76999998,HBACK,2,F,B,3,354.0,6.09,2154.0
4730.0,0.16,0,0,0.0,STNWG,1,F,C,4,0.0,0.0,0.0
540.0,0.12,0,0,0.0,HBACK,4,F,C,4,0.0,0.0,0.0
1040.0,0.84,0,0,0.0,HBACK,2,F,B,1,0.0,0.0,0.0
1650.0,0.22,0,0,0.0,SEDAN,2,F,C,4,0.0,0.0,0.0
2210.0,0.84,0,0,0.0,SEDAN,2,M,A,5,0.0,0.0,0.0
2380.0,0.88,0,0,0.0,STNWG,2,F,A,3,0.0,0.0,0.0
2780.0,0.83,0,0,0.0,STNWG,3,M,C,5,0.0,0.0,0.0
2330.0,0.29,0,0,0.0,HBACK,1,F,D,5,0.0,0.0,0.0
2170.0,0.02,0,0,0.0,STNWG,3,M,D,4,0.0,0.0,0.0
670.0,0.84,0,0,0.0,HBACK,3,F,C,4,0.0,0.0,0.0
1810.0,0.83,1,1,353.76999998,SEDAN,2,F,C,3,354.0,1.21,426.0
920.0,0.33,0,0,0.0,HBACK,4,F,A,3,0.0,0.0,0.0
1290.0,0.16,0,0,0.0,SEDAN,3,F,B,5,0.0,0.0,0.0
2000.0,0.41,1,1,1135.7499981,HBACK,1,F,C,3,1136.0,2.43,2766.0
1230.0,0.84,0,0,0.0,HBACK,3,F,A,2,0.0,0.0,0.0
1830.0,0.12,0,0,0.0,HBACK,1,F,A,2,0.0,0.0,0.0
1430.0,0.88,1,1,353.76999998,HBACK,1,F,A,2,354.0,1.14,403.0
1190.0,0.16,0,0,0.0,HBACK,4,M,C,2,0.0,0.0,0.0
430.0,0.3,0,0,0.0,HBACK,4,F,C,4,0.0,0.0,0.0
2550.0,0.14,0,0,0.0,STNWG,3,M,E,4,0.0,0.0,0.0
720.0,0.84,0,0,0.0,SEDAN,4,F,C,3,0.0,0.0,0.0
1280.0,0.84,0,0,0.0,HBACK,2,F,A,6,0.0,0.0,0.0
2070.0,0.84,0,0,0.0,SEDAN,2,F,C,2,0.0,0.0,0.0
460.0,0.44,0,0,0.0,UTE,4,M,C,5,0.0,0.0,0.0
1540.0,0.5,0,0,0.0,PANVN,3,M,C,1,0.0,0.0,0.0
1720.0,0.17,0,0,0.0,SEDAN,2,M,C,2,0.0,0.0,0.0
2430.0,0.83,0,0,0.0,SEDAN,1,F,B,5,0.0,0.0,0.0
3219.0,0.17,0,0,0.0,SEDAN,1,F,C,4,0.0,0.0,0.0
870.0,0.09,0,0,0.0,SEDAN,4,F,C,2,0.0,0.0,0.0
3860.0,0.08,0,0,0.0,UTE,1,M,D,3,0.0,0.0,0.0
1570.0,0.83,0,0,0.0,SEDAN,2,F,D,6,0.0,0.0,0.0
1040.0,0.83,1,1,1333.6599998,HBACK,2,F,B,2,1334.0,1.2,1602.0
1440.0,0.23,0,0,0.0,SEDAN,3,F,C,1,0.0,0.0,0.0
930.0,0.83,0,0,0.0,SEDAN,3,F,A,3,0.0,0.0,0.0
2110.0,0.52,0,0,0.0,SEDAN,3,F,C,5,0.0,0.0,0.0
770.0,0.83,0,0,0.0,TRUCK,4,M,A,3,0.0,0.0,0.0
820.0,0.83,0,0,0.0,SEDAN,4,M,C,6,0.0,0.0,0.0
880.0,0.83,1,1,445.44999981,UTE,4,M,B,6,445.0,1.2,535.0
1870.0,0.44,0,0,0.0,SEDAN,1,F,F,3,0.0,0.0,0.0
970.0,0.83,0,0,0.0,HDTOP,4,M,C,5,0.0,0.0,0.0
830.0,0.83,0,0,0.0,HBACK,3,M,B,4,0.0,0.0,0.0
800.0,0.8,0,0,0.0,TRUCK,4,F,A,3,0.0,0.0,0.0
3620.0,0.17,0,0,0.0,STNWG,3,M,C,4,0.0,0.0,0.0
2780.0,0.57,0,0,0.0,STNWG,2,M,D,2,0.0,0.0,0.0
1860.0,0.17,0,0,0.0,SEDAN,2,F,A,6,0.0,0.0,0.0
2650.0,0.17,0,0,0.0,UTE,3,M,E,2,0.0,0.0,0.0
1300.0,0.17,0,0,0.0,SEDAN,3,F,B,6,0.0,0.0,0.0
1650.0,0.82,0,0,0.0,SEDAN,2,M,C,3,0.0,0.0,0.0
1430.0,0.92,0,0,0.0,HBACK,3,F,D,6,0.0,0.0,0.0
700.0,0.83,0,0,0.0,SEDAN,4,M,C,2,0.0,0.0,0.0
1710.0,0.5,1,1,390.0,SEDAN,2,M,A,5,390.0,2.01,783.0
1620.0,0.44,0,0,0.0,HBACK,1,M,A,1,0.0,0.0,0.0
1570.0,0.84,0,0,0.0,SEDAN,2,M,B,6,0.0,0.0,0.0
3240.0,0.5,0,0,0.0,STNWG,2,F,B,2,0.0,0.0,0.0
3050.0,0.5,0,0,0.0,COUPE,1,M,A,1,0.0,0.0,0.0
1370.0,0.5,0,0,0.0,HBACK,1,M,C,3,0.0,0.0,0.0
1710.0,0.43,0,0,0.0,SEDAN,2,F,F,2,0.0,0.0,0.0
500.0,0.39,1,1,722.02999306,HBACK,4,F,D,4,722.0,2.55,1844.0
760.0,0.64,0,0,0.0,SEDAN,4,F,B,3,0.0,0.0,0.0
1820.0,0.44,0,0,0.0,SEDAN,2,F,D,6,0.0,0.0,0.0
3970.0,0.12,0,0,0.0,STNWG,2,F,A,2,0.0,0.0,0.0
1310.0,0.57,0,0,0.0,SEDAN,3,F,C,5,0.0,0.0,0.0
1790.0,0.57,0,0,0.0,SEDAN,3,M,C,4,0.0,0.0,0.0
2640.0,0.12,0,0,0.0,STNWG,2,M,C,3,0.0,0.0,0.0
1990.0,0.2,0,0,0.0,STNWG,4,M,C,4,0.0,0.0,0.0
1590.0,0.41,1,1,413.17999983,HDTOP,4,M,C,3,413.0,2.42,999.0
3850.0,0.12,0,0,0.0,UTE,1,M,F,2,0.0,0.0,0.0
3170.0,0.17,0,0,0.0,STNWG,3,M,C,2,0.0,0.0,0.0
1370.0,0.5,0,0,0.0,HBACK,2,F,C,2,0.0,0.0,0.0
1610.0,0.82,0,0,0.0,SEDAN,3,M,A,3,0.0,0.0,0.0
740.0,0.6,0,0,0.0,SEDAN,4,F,B,4,0.0,0.0,0.0
920.0,0.41,0,0,0.0,HBACK,3,M,A,4,0.0,0.0,0.0
590.0,0.57,0,0,0.0,HBACK,4,F,C,4,0.0,0.0,0.0
1670.0,0.03,0,0,0.0,STNWG,4,F,C,3,0.0,0.0,0.0
3310.0,0.57,0,0,0.0,STNWG,3,F,A,5,0.0,0.0,0.0
790.0,0.41,0,0,0.0,SEDAN,4,F,F,3,0.0,0.0,0.0
1600.0,0.2,0,0,0.0,PANVN,3,M,A,5,0.0,0.0,0.0
5760.0,0.44,0,0,0.0,SEDAN,1,M,A,3,0.0,0.0,0.0
720.0,0.83,0,0,0.0,HBACK,4,F,B,2,0.0,0.0,0.0
890.0,0.31,0,0,0.0,MIBUS,4,M,E,4,0.0,0.0,0.0
1690.0,0.39,0,0,0.0,SEDAN,2,F,D,5,0.0,0.0,0.0
780.0,0.56,0,0,0.0,HBACK,3,M,C,2,0.0,0.0,0.0
1770.0,0.57,0,0,0.0,SEDAN,2,M,B,2,0.0,0.0,0.0
4160.0,0.88,0,0,0.0,STNWG,1,M,A,4,0.0,0.0,0.0
780.0,0.41,0,0,0.0,HBACK,3,F,A,4,0.0,0.0,0.0
790.0,0.82,1,1,373.44999695,SEDAN,3,F,A,3,373.0,1.22,456.0
1740.0,0.57,0,0,0.0,SEDAN,2,M,A,5,0.0,0.0,0.0
1600.0,0.82,0,0,0.0,SEDAN,3,F,B,3,0.0,0.0,0.0
1640.0,0.6,0,0,0.0,SEDAN,2,M,C,4,0.0,0.0,0.0
1570.0,0.82,0,0,0.0,HBACK,2,F,A,2,0.0,0.0,0.0
3000.0,0.6,1,1,200.0,STNWG,3,F,A,5,200.0,1.67,334.0
3399.0,0.41,1,1,5342.6299896,STNWG,1,F,D,2,5343.0,2.43,13009.0
1310.0,0.17,0,0,0.0,SEDAN,3,M,C,3,0.0,0.0,0.0
2960.0,0.57,0,0,0.0,STNWG,3,F,F,3,0.0,0.0,0.0
2600.0,0.33,0,0,0.0,SEDAN,1,F,A,2,0.0,0.0,0.0
2029.9999999999998,0.2,0,0,0.0,MIBUS,3,F,F,3,0.0,0.0,0.0
3290.0,0.44,0,0,0.0,SEDAN,1,F,C,2,0.0,0.0,0.0
2670.0,0.41,0,0,0.0,STNWG,2,M,D,1,0.0,0.0,0.0
1130.0,0.2,0,0,0.0,SEDAN,3,M,A,3,0.0,0.0,0.0
970.0,0.41,1,1,200.0,UTE,4,F,C,2,200.0,2.42,484.0
1790.0,0.2,0,0,0.0,HBACK,2,F,C,1,0.0,0.0,0.0
2220.0,0.83,0,0,0.0,STNWG,2,M,C,5,0.0,0.0,0.0
780.0,0.83,0,0,0.0,HBACK,4,F,B,1,0.0,0.0,0.0
2130.0,0.86,0,0,0.0,STNWG,2,M,C,4,0.0,0.0,0.0
4500.0,0.16,0,0,0.0,STNWG,1,M,C,4,0.0,0.0,0.0
850.0,0.41,0,0,0.0,SEDAN,3,F,A,4,0.0,0.0,0.0
1150.0,0.0,0,0,0.0,HBACK,4,M,A,2,0.0,0.0,0.0
390.0,0.12,0,0,0.0,SEDAN,4,F,E,4,0.0,0.0,0.0
1740.0,0.11,0,0,0.0,HBACK,2,M,C,4,0.0,0.0,0.0
1290.0,0.56,0,0,0.0,HBACK,3,M,A,1,0.0,0.0,0.0
1690.0,0.2,0,0,0.0,SEDAN,2,F,C,5,0.0,0.0,0.0
2520.0,0.17,0,0,0.0,SEDAN,1,F,C,1,0.0,0.0,0.0
1380.0,0.43,0,0,0.0,UTE,4,M,D,4,0.0,0.0,0.0
3140.0,0.56,0,0,0.0,STNWG,2,M,C,3,0.0,0.0,0.0
2450.0,0.57,0,0,0.0,HDTOP,1,F,D,2,0.0,0.0,0.0
2009.9999999999998,0.57,0,0,0.0,HBACK,2,F,B,1,0.0,0.0,0.0
1730.0,0.83,0,0,0.0,MIBUS,4,F,B,2,0.0,0.0,0.0
1800.0,0.37,0,0,0.0,SEDAN,2,F,B,4,0.0,0.0,0.0
1630.0,0.83,0,0,0.0,SEDAN,2,F,A,2,0.0,0.0,0.0
1590.0,0.69,0,0,0.0,SEDAN,3,M,B,6,0.0,0.0,0.0
4000.0,1.0,0,0,0.0,STNWG,3,M,A,3,0.0,0.0,0.0
3940.0,0.57,0,0,0.0,STNWG,2,M,B,4,0.0,0.0,0.0
1160.0,0.56,0,0,0.0,HBACK,2,F,B,2,0.0,0.0,0.0
880.0,0.17,0,0,0.0,HBACK,3,F,C,4,0.0,0.0,0.0
1520.0,0.55,0,0,0.0,UTE,4,F,F,1,0.0,0.0,0.0
